Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Antigua and Barbuda,ATG,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.832,47,46.1564,45.3128,44.4692,43.6256,42.782,41.831,40.88,39.929
Antigua and Barbuda,ATG,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,2.7876501083374,2.09877991676331,1.29970002174377,5.28152990341187,4.68527984619141,1.43780994415283,2.5163300037384,..
Antigua and Barbuda,ATG,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..,..,..,4.71227979660034,28.8755207061768,4.98588991165161,8.75179004669189,1.88862001895905,3.27627992630005,..
Antigua and Barbuda,ATG,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..,..,..,5.86146020889282,29.4064292907715,5.57089996337891,0.702579975128174,0.996200025081635,1.77202999591827,..
Antigua and Barbuda,ATG,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,2662.55629435463,2727.40755849154,2878.73843664379,2417.23415971428,2723.46028609769,2834.80602691937,..,..,..,..
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.737832657469009,0.647650744253274,0.592524,0.591624,0.52654536,0.54918681,0.322269,0.29449120996578,0.18092731080894,0.094624983
Antigua and Barbuda,ATG,"Air transport, passengers carried",IS.AIR.PSGR,1424420.15538991,1310276.41341743,1218000,1216152,1039810,1042929,590517,580174.156834825,526333.995080553,270009.339
Antigua and Barbuda,ATG,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.134594056293153,..,..,..,..,..
Antigua and Barbuda,ATG,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,15.65217391,..,..,..,..,15.65217391,..,..,..
Antigua and Barbuda,ATG,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,62.6086956522,..,..,..,..,62.6086956522,..,..,..
Arab World,ARB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.1927422830313,85.6442178736525,85.9325668923006,86.2323839036625,86.4785972446623,86.7226851698721,86.9379329026332,87.0407737328279,87.2355388850014,87.307067521291
Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.3326612400273,87.0395883900211,88.992619805618,88.0153561759997,88.681885670696,89.195062354407,90.3246594905463,88.9107494038454,89.9999455504114,90.2777350826821
Arab World,ARB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,75.5598155825924,75.3770220882081,79.5826215366143,77.6661574656659,78.9515923942286,79.7916653755411,82.373065558642,82.9707537126568,83.7405000180715,81.6608986675958
Arab World,ARB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,96.999401879534,96.9800791858605,97.2390570202181,96.8561009554453,97.0213129527158,97.2617989667955,97.4836583550061,97.581236908265,98.2782869522888,97.5403970169547
Arab World,ARB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,22.48,..,..,30.47,..,..,37.23,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,13.93,..,..,22.22,..,..,25.68,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,30.66,..,..,38.03,..,..,48.4,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,26,..,..,34.42,..,..,42.6,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,16.36,..,..,23.09,..,..,27.92,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,14.16,..,..,21.37,..,..,26.47,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,26.69,..,..,35.5,..,..,43.64,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,31.01,..,..,39.16,..,..,48.77,..,..,..
Arab World,ARB,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,14.73,..,..,21.4,..,..,21.01,..,..,..
Arab World,ARB,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.3894289984879,22.5371069161669,21.3863168760091,18.9586038490566,11.4341757868938,12.3305996507027,15.1308080791039,16.7992242242494,16.5269924628362,12.0067059244859
Arab World,ARB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,49.8669676715239,49.7910668476932,49.3453591765536,48.8539979631416,48.279737869624,47.5047393913232,46.6871192585151,46.0027225819805,45.2453686562773,44.4066110405966
Arab World,ARB,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,20.3355693817139,19.0652103424072,21.6082096099854,20.438419342041,19.4983406066895,18.6545600891113,18.4551696777344,17.2206993103027,16.3692207336426,16.8374691009521
Arab World,ARB,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,22.75830078125,21.2893009185791,23.9454708099365,22.839319229126,21.8058700561523,20.7598705291748,20.5450401306152,19.3094100952148,18.380989074707,18.7928695678711
Arab World,ARB,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,18.0152702331543,16.9370708465576,19.3710803985596,18.1390895843506,17.2890396118164,16.6410293579102,16.4557399749756,15.2209997177124,14.444239616394,14.9683599472046
Arab World,ARB,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,4308.48752507831,4447.35895843827,4698.80125599096,4735.19134133546,4766.65607805546,4915.24398862474,..,..,..,..
Arab World,ARB,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,5668.95163310947,5870.35489711946,5994.41936849631,6152.60069559045,6292.9407128283,6263.7746544443,6359.2697988723,6816.60901593628,7600.37650157593,..
Arab World,ARB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,17136.9274516384,19711.7646195193,22234.0136372668,24698.8996924264,25918.4579033048,27869.6950203519,30342.7250758281,31869.1803896217,31621.8505242479,27332.2207153544
Arab World,ARB,"Air transport, passengers carried",IS.AIR.PSGR,135837641.389789,152014159.66127,166209279.140784,181627311.076906,195957046,214318723,223496214.05,232670166.889823,246284712.901893,83932897.006
Arab World,ARB,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.4987313063389,..,..,..,..,..
Arab World,ARB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,84.2697615298626,..,..,..
Arab World,ARB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,..,..,..,..,..,10.6057768922459,..,..,..
Argentina,ARG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.3,99.5,99.6,99.7,99.7,99.8,99.8,99.8,99.9,99.9
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.0953521728516,99.22998046875,99.3426742553711,100,99.6253890991211,99.8495788574219,100,99.9895782470703,100,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.8507995605469,94.6899337768555,94.6871871948242,100,97.0914993286133,98.8367691040039,100,99.8718109130859,100,100
Argentina,ARG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.416633605957,99.6723709106445,99.7891464233398,100,99.8606872558594,99.9421310424805,100,100,100,100
Argentina,ARG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,33.13,..,..,50.2,..,..,48.71,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,31.82,..,..,50.85,..,..,50.76,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,34.61,..,..,49.46,..,..,46.47,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,38.35,..,..,57.5,..,..,53.37,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,19.67,..,..,44.63,..,..,38.06,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,28.27,..,..,52.27,..,..,43.05,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,42.06,..,..,53.9,..,..,55.79,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,36.87,..,..,48.9,..,..,52.28,..,..,..
Argentina,ARG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,15.54,..,..,24.49,..,..,33.11,..,..,..
Argentina,ARG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.3658109,5.6131098,4.4142222,4.7867107,5.1598319,5.1862781,5.1046817,1.7412227,3.8909394,8.4351476
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,63.4412,63.567,63.41,63.253,63.096,62.939,62.782,62.5654,62.3488,62.1322
Argentina,ARG,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,1.98483002185822,1.11117994785309,0.772560000419617,0.511280000209808,0.383439987897873,0.129409998655319,0.00779000017791986,0.114450000226498,0.93901002407074,..
Argentina,ARG,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..,..,..,..,..,0.120250001549721,..,..,1.25370001792908,..
Argentina,ARG,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..,..,..,..,..,0.138270005583763,..,..,0.635370016098022,..
Argentina,ARG,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,21117.5355591817,18504.6644487415,20763.0048338505,21563.9146392366,23360.8493985673,22268.6704612007,..,..,..,..
Argentina,ARG,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,258328.157669273,229787.801952895,253639.829807253,294120.979809939,659467.953414414,1239978.81925191,2743919.11189924,1376881.49882399,2758230.53041405,..
Argentina,ARG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,192.20126,180.120460072137,268.710767897573,261.60894,243.7725665,254.181413504,305.102,311.720805,280.283172,81.12423
Argentina,ARG,"Air transport, passengers carried",IS.AIR.PSGR,8590839.84977289,9375669.73963746,11951276.8223926,12121912.818,14245183,15076354,16749271,18084553,19461377,3680874
Argentina,ARG,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.07006608774228,..,..,..,..,..
Argentina,ARG,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,73.92800424,..,..,..,..,73.92800424,..,..,..
Argentina,ARG,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,15.4843832716,..,..,..,..,15.4843832716,..,..,..
Armenia,ARM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,96.8,97.2,97.5,97.6,97.8,97.9,98,98,98,98.1
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6057968139648,99.6289672851563,99.4199981689453,99.7099990844727,100,99.8000030517578,99.6999969482422,99.9000015258789,100,100
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.5545959472656,99.3507766723633,99.4371490478516,99.7955474853516,100,99.8000030517578,99.5289764404297,99.9000015258789,100,100
Armenia,ARM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.6354293823242,99.7906723022461,99.4100036621094,99.6600036621094,100,99.8000030517578,99.8000030517578,99.9000015258789,100,99.9594116210938
Armenia,ARM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,17.49,..,..,17.67,..,..,47.76,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,18.15,..,..,14.74,..,..,40.91,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,16.72,..,..,21.12,..,..,55.75,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,18.6,..,..,19.88,..,..,48.02,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,15.04,..,..,11.09,..,..,34.42,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,6.97,..,..,6.13,..,..,50.05,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,19.11,..,..,22.04,..,..,56.65,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,20.31,..,..,20.55,..,..,47.44,..,..,..
Armenia,ARM,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,13.85,..,..,10.4,..,..,46.82,..,..,..
Armenia,ARM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-1.3131138,1.7674773,2.3177542,0.8528781,4.9143731,4.3586743,3.7118769,2.147385,-3.4586498,-0.74553136
Armenia,ARM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,25.4306,24.842,24.1716,23.5012,22.8308,22.1604,21.49,20.886,20.282,19.678
Armenia,ARM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,5.25777006149292,..,..,..,..,6.79751014709473,7.37140989303589,8.21479034423828,10.2948198318481,9.77754020690918
Armenia,ARM,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,4.76688003540039,..,..,..,..,5.66077995300293,6.2525200843811,7.33375978469849,9.32382965087891,8.62642955780029
Armenia,ARM,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,5.69098997116089,..,..,..,..,7.77609014511108,8.33870029449463,8.97906017303467,11.1394500732422,10.7814102172852
Armenia,ARM,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,12376.2299617807,13741.5098768458,15102.7045823753,16374.8594077135,19093.8247827261,18401.4533222708,..,..,..,..
Armenia,ARM,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,3028.00076818021,3393.2495462351,3672.82441892129,4161.24724505236,4733.99238098756,4781.08019277232,4892.90461713513,5863.6331858298,6135.49410189501,..
Armenia,ARM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,4.4857,3.0115,0.999996,0,..,..,..,0,0.3265,0.11692
Armenia,ARM,"Air transport, passengers carried",IS.AIR.PSGR,392312,364733,45000,0,..,..,..,53259,193668,54940
Armenia,ARM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.0200481305200384,..,..,..,..,..
Armenia,ARM,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,71.67630058,..,..,..,..,74.22011306,..,..,..
Armenia,ARM,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,20.4182250935,..,..,..,..,21.5088282504,..,..,..
Aruba,ABW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Aruba,ABW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100
Aruba,ABW,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100
Aruba,ABW,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.582,28.512,27.3444,26.1768,25.0092,23.8416,22.674,21.1736,19.6732,18.1728
Aruba,ABW,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..,223502,274280,..,..
Aruba,ABW,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..
Aruba,ABW,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100
Australia,AUS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100
Australia,AUS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,99.06,..,..,98.86,..,..,99.52,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,98.59,..,..,99.04,..,..,99.2,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,99.59,..,..,98.67,..,..,99.85,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,99.11,..,..,99.61,..,..,99.64,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,97.95,..,..,100,..,..,99.29,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,100,..,..,100,..,..,100,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,99.8,..,..,98.13,..,..,99.67,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,99.16,..,..,99.12,..,..,99.67,..,..,..
Australia,AUS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,98.76,..,..,94.78,..,..,100,..,..,..
Australia,AUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,8.7708244,10.283875,9.5557244,8.1485951,7.1495892,5.1020565,6.3716474,6.0403124,6.8675771,5.8873526
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.2616,12.302,12.1846,12.0672,11.9498,11.8324,11.715,11.3258,10.9366,10.5474
Australia,AUS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,0.616469979286194,0.421920001506805,0.169729992747307,1.09826004505157,1.88276994228363,2.45424008369446,1.97146999835968,2.02185988426209
Australia,AUS,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..,..,0.390350013971329,0.284759998321533,..,1.09065997600555,2.02921009063721,2.5986499786377,2.19272994995117,2.15327000617981
Australia,AUS,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..,..,0.830600023269653,0.552009999752045,..,1.10546004772186,1.74381995201111,2.31709003448486,1.76118004322052,1.89690005779266
Australia,AUS,Agriculture value added per worker (constant 2010 US$),EA.PRD.AGRI.KD,57130.8397846435,57946.5397874072,57617.5306784858,58144.7534349433,58747.3839742333,55934.0476996213,..,..,..,..
Australia,AUS,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,98162.1091519575,98623.5499933409,103616.288336969,97345.8419662545,102737.099538436,94351.9879690241,102052.294751093,96313.7533868038,86838.2488864252,..
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2846.59879756427,2731.69798,1984.693734,1925.77200862967,1907.05190944687,1868.73262766,1982.586170817,2027.63710989603,1931.1555305,1200.644145234
Australia,AUS,"Air transport, passengers carried",IS.AIR.PSGR,63360310.3377656,66355274,68197955,68123237.6693167,69779346,72446421,74257326,75667645.0347507,76850596.719,23627140.505
Australia,AUS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.214831142641728,..,..,..,..,..
Australia,AUS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,59.84768088,..,..,..,..,63.42877854,..,..,..
Australia,AUS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,23.3722454585,..,..,..,..,20.4905158874,..,..,..
Austria,AUT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100
Austria,AUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,100
Austria,AUT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,97.08,..,..,96.73,..,..,98.16,..,..,..
Austria,AUT,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,96.56,..,..,97.37,..,..,98.38,..,..,..
Austria,AUT,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,97.74,..,..,96.06,..,..,97.93,..,..,..
Austria,AUT,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,97.78,..,..,98.13,..,..,99.09,..,..,..
Austria,AUT,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,94.72,..,..,96.27,..,..,97.91,..,..,..
Austria,AUT,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,88.94,..,..,96.36,..,..,95.96,..,..,..
